centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.5,808,1094.7485909935644,5617.506621230702,1875.8067432194798,657451.6109520539
0.5,778,922.4337005247041,5700.030981734913,1670.425935624589,485736.42879107315
0.5,1070,706.7939412920616,5985.012290915585,1668.9901502890225,493699.3550592875
0.5,583,8713.308225338067,32392.867233465593,1666.4781337112797,495270.07486991526
0.5,747,3005.673292326783,20618.929013446737,1544.998903956437,461632.4168690193
0.5,842,1196.2882712844685,9002.707655040364,1982.8183593329672,505813.9324933314
0.5,455,1202.0202702185854,4912.327810825813,1674.691747589851,452558.08088437177
0.5,924,1403.1579566915393,6697.304098974634,1837.8869226898994,554922.190144678
0.5,333,380.8757967539152,6133.598040959029,1620.3392367009742,491292.67048024945
0.5,458,1202.0202702185854,4912.327810825813,1674.691747589851,452558.08088437177
0.5,970,1235.3522667581447,5813.666568771743,1608.2179551568383,493427.3155938373
0.5,780,924.8032452621571,5762.673578590124,1668.1269265521598,478251.27568699967
0.5,695,833.9326333974974,6057.53026794108,1732.4111569479019,487324.4189899002
0.5,762,922.7683688577114,5669.309020124044,1670.3115464505458,488962.27589933877
0.5,921,1401.6174955059105,6813.7897346643085,1838.0447522508935,548783.4757503173
0.5,667,1126.7298330370286,7106.616735228163,1879.8095555519772,530363.1950330401
0.5,227,978.1579188045255,5365.153951278426,1630.6477007833537,481391.3344754804
0.5,847,1250.4000996706206,10590.925660624347,1922.8268266515224,503536.52628551406
0.5,848,1017.0052722352633,8547.768885351934,1826.3981710286089,521436.3511109747
0.5,44,1307.9643882488517,5212.167577593641,1438.4875570913487,419838.3901032708
0.5,468,1313.6805057049419,5513.526538370766,1903.153303200921,504596.8797032571
0.5,217,982.0992234212541,5251.575332787422,1624.7167392975807,487308.22019822
0.5,610,8072.899492088052,23448.244548473765,1553.5954487950569,429718.1838754066
0.5,659,797.5612008222788,5921.389142621619,1662.49367407212,498695.55272530153
0.5,767,1066.6622070354522,6431.152689699217,1909.3892562595083,587058.6573082027
0.5,457,1313.6805057049419,5513.526538370766,1903.153303200921,504596.8797032571
0.5,1052,844.020499837639,7128.632515642977,1916.7754320220165,543193.5652630993
0.5,859,1237.9248860861367,9391.290120142445,1993.7166268757305,505197.7422508204
0.5,245,987.8566837184436,5429.973684803421,1621.8758215378575,474342.3473397988
0.5,638,972.9733303963949,6787.376708268725,1948.3618352618714,576527.5177791972
0.5,709,1160.4391001088836,7190.361422330475,1560.1829250211103,428615.6868943803
0.5,297,978.1579188045255,5365.153951278426,1630.6477007833537,481391.3344754804
0.5,813,1068.7488727112004,6651.1402346803825,1911.2618052954729,558041.903121796
0.5,577,1155.2680803651183,5947.093035993943,1795.9880132087978,428591.78919126873
0.5,412,1311.5063860750747,5668.4266961311005,1903.5205119688203,497011.7091183719
0.5,864,1162.8399475767408,8941.49367209326,1950.232070785061,506443.8417924716
0.5,852,1243.9773712965225,9571.72715114403,1984.4445351350878,504971.7179351794
0.5,634,1030.9497537267112,7595.518726836118,2014.4251176390594,535727.2530309872
0.5,367,1202.4455672518482,4940.196034848239,1673.9677169606862,451538.08688997664
0.5,541,1203.8213569608115,4835.769254535993,1673.036379985027,454200.14765296003
0.5,480,1209.9665206788482,5006.624134971243,1668.979131760831,448095.7948122167
0.5,195,979.927795168963,5300.5190805788825,1628.5427827016229,485343.5099664474
0.5,503,1311.5063860750747,5668.4266961311005,1903.5205119688203,497011.7091183719
0.5,121,1371.578988586154,6655.7268213536845,1976.241971580545,528380.9139190866
0.5,112,1366.6242963728687,6780.410843910378,1976.6845015088838,522723.75874190044
0.5,335,496.95256819697175,7381.291023681918,1864.0009165221613,537404.1321180803
0.5,377,1203.8213569608115,4835.769254535993,1673.036379985027,454200.14765296003
0.5,559,1121.123672365881,5799.409402956418,1789.3106846103278,437542.73565773875
0.5,862,1189.4438112446553,8981.76840922368,1976.8354281207162,505916.2670942752
0.5,917,1235.3522667581447,5813.666568771743,1608.2179551568383,493427.3155938373
0.5,173,978.5814392687065,5337.536952222515,1630.3943722902345,483355.864534954
0.5,1013,1326.0330772356642,5406.347437753017,1317.9860068370315,450693.0032941656
0.5,1071,837.8497580329206,7079.662002077252,1908.615866218497,546077.0717483434
0.5,407,1205.9046434824354,4782.402039956883,1670.008118619437,454719.5287746588
0.5,905,1236.5646237253213,5754.014927623854,1607.944191536469,496072.48567592644
0.5,509,1205.9046434824354,4782.402039956883,1670.008118619437,454719.5287746588
0.5,10,1907.3257807669866,5473.3459881610015,1607.3818718238572,539036.4493378284
0.5,624,861.1014212976555,6202.95912328106,1643.3484905232945,482217.2265621347
0.5,550,1309.6595705312802,6835.764174277128,2260.990217674089,474925.22014321206
0.5,396,1312.1267972576125,5594.886065653639,1903.4512649018163,500651.0994760534
0.5,31,1317.5897460101128,5138.0997249168495,1429.6870974288975,421605.99504088477
0.5,60,1120.9527850776685,7006.595409509838,1998.575165601626,494790.45491680887
0.5,1010,1566.7030426200135,5751.597295366791,1058.1552540769903,421681.74417838565
0.5,169,1119.0270646590373,5926.116420846006,1877.6687224748653,540568.1062867509
0.5,485,1208.6913332329461,4715.843937501783,1665.00919284687,454944.87154520873
0.5,978,1236.5646237253213,5754.014927623854,1607.944191536469,496072.48567592644
0.5,194,1117.3027149364652,5991.855876604209,1878.288843762903,535101.4005241982
0.5,402,1312.1267972576125,5594.886065653639,1903.4512649018163,500651.0994760534
0.5,417,1203.8586924788929,4964.016593652893,1672.5949838179786,450436.33466177725
0.5,85,653.9327992638036,5969.1111417044385,1609.5228346084666,463327.43730705744
0.5,182,978.1579188045255,5365.153951278426,1630.6477007833537,481391.3344754804
0.5,887,1401.6174955059105,6813.7897346643085,1838.0447522508935,548783.4757503173
0.5,67,1086.5175912464856,6878.52084697185,1930.3334975879911,504237.32387179835
0.5,456,1205.9046434824354,4782.402039956883,1670.008118619437,454719.5287746588
0.5,345,380.8757967539152,6133.598040959029,1620.3392367009742,491292.67048024945
0.5,567,1240.0709868130325,6695.245858182476,2139.492267478663,481677.2120712346
0.5,348,384.27522558082615,6162.302831078915,1617.0526346064626,489261.539645825
0.5,233,1117.3027149364652,5991.855876604209,1878.288843762903,535101.4005241982
0.5,68,932.4625774142295,5746.076196371674,1562.7832796442126,462273.393210373
0.5,964,1236.5646237253213,5754.014927623854,1607.944191536469,496072.48567592644
0.5,419,1312.1267972576125,5594.886065653639,1903.4512649018163,500651.0994760534
0.5,615,1333.8877107171884,8029.580719621273,2318.01920554226,535013.476101571
0.5,930,1401.6174955059105,6813.7897346643085,1838.0447522508935,548783.4757503173
0.5,115,1361.9964615683148,7000.779171038162,1976.5322849698846,512837.9597008648
0.5,461,1312.1267972576125,5594.886065653639,1903.4512649018163,500651.0994760534
0.5,637,1078.7733776185514,6442.3762159008875,1621.985030731978,467345.64397388516
0.5,1026,1568.865993756332,7733.215182948091,1779.827191683472,472491.89984472387
0.5,952,1235.3522667581447,5813.666568771743,1608.2179551568383,493427.3155938373
0.5,166,978.5814392687065,5337.536952222515,1630.3943722902345,483355.864534954
0.5,300,982.0992234212541,5251.575332787422,1624.7167392975807,487308.22019822
0.5,764,1258.617094349233,7565.676435028047,2152.98369473429,527584.901453416
0.5,327,536.3098294362944,7470.182505827707,1912.9026449620533,532037.4658013398
0.5,206,978.5814392687065,5337.536952222515,1630.3943722902345,483355.864534954
0.5,252,1117.3027149364652,5991.855876604209,1878.288843762903,535101.4005241982
0.5,894,1236.5646237253213,5754.014927623854,1607.944191536469,496072.48567592644
0.5,314,978.7626374391284,5385.875205762174,1629.6334743274374,479483.9795856807
0.5,942,1236.5646237253213,5754.014927623854,1607.944191536469,496072.48567592644
0.5,39,2424.91561735801,10259.648196986334,1416.8393027640082,361955.64046971005
0.5,471,1202.4455672518482,4940.196034848239,1673.9677169606862,451538.08688997664
0.5,719,1421.806496035097,9140.917973677577,1790.2020389765103,484541.297333759
0.5,639,1062.2563461479847,6395.725426827857,1624.0472426248875,468290.6692179395
0.5,867,1813.835112726657,6611.479940764542,1736.2834098896874,472923.21846566227
0.5,923,1403.1579566915393,6697.304098974634,1837.8869226898994,554922.190144678
0.5,613,801.1790834451035,5730.308392232832,1661.4355218335565,509295.01517508976
0.5,522,1202.5036589223578,4878.285668812466,1674.4835396990175,453460.482479969
0.5,858,1111.261822623847,8946.27243728752,1896.4918014631428,508342.87869863864
0.5,816,928.6805947859478,5791.616426086712,1665.8381855312477,474637.72801098606
0.5,1004,1081.0148276633872,6427.3801030441955,1630.116957527247,499216.75140884053
0.5,249,1119.0270646590373,5926.116420846006,1877.6687224748653,540568.1062867509
0.5,732,1213.0539083617534,8680.385106674401,1580.9886532439675,425125.2066345335
0.5,643,1139.0657428531554,6768.731247622897,1609.6575224747558,464030.79111616407
0.5,99,804.524427099907,7269.061352249752,1856.7620564706867,503317.58267601405
0.5,311,1119.0270646590373,5926.116420846006,1877.6687224748653,540568.1062867509
0.5,224,1117.3027149364652,5991.855876604209,1878.288843762903,535101.4005241982
0.5,316,982.0992234212541,5251.575332787422,1624.7167392975807,487308.22019822
0.5,1057,700.983754084411,5925.970216987286,1672.545876824715,498759.3992869052
0.5,866,1670.9519050411918,5978.631762112536,1532.0029675210712,424144.93973645946
0.5,821,962.7755781623902,5883.1140213468425,1655.2806488663928,463529.3872465341
0.5,497,1208.6913332329461,4715.843937501783,1665.00919284687,454944.87154520873
0.5,730,1169.668553971359,7645.023799439882,1570.6002625779288,427419.98234855634
0.5,313,1126.8950587720299,6216.812205070126,1885.9816725959995,515592.9172887523
0.5,958,1401.6174955059105,6813.7897346643085,1838.0447522508935,548783.4757503173
0.5,286,980.5066492109715,5402.119588894235,1627.650277941449,477660.04765792587
0.5,408,1311.5063860750747,5668.4266961311005,1903.5205119688203,497011.7091183719
0.5,931,1235.3522667581447,5813.666568771743,1608.2179551568383,493427.3155938373
0.5,159,1117.3027149364652,5991.855876604209,1878.288843762903,535101.4005241982
0.5,845,1086.1229554511851,8944.693891798113,1873.228072248558,509918.12078421644
0.5,846,1245.2034163395692,9624.93500353306,1981.3062607544603,504901.89225457306
0.5,748,2129.995098672669,8730.568158036896,1563.928087386425,447303.53659349156
0.5,389,1313.6805057049419,5513.526538370766,1903.153303200921,504596.8797032571
0.5,741,1781.3879848142324,13651.241572354515,1575.2582195125901,413606.36003264016
0.5,705,1158.3469106104465,7013.5639641038915,1554.3178483726049,429192.058706249
0.75,229,1241.3705918880323,6931.15002475622,1751.263078312561,512841.5571997894
0.75,143,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,872,2173.3068089156836,9273.22978744333,1886.6898402538259,492944.1489704573
0.75,176,1401.1616620815744,7634.6724161787915,2029.6521000433377,582272.6208105745
0.75,983,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,912,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,177,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,573,1438.7733728377998,7920.626859717049,1952.2418190536396,457068.83302406303
0.75,743,3300.5870627894983,21742.815190324913,1798.1485065400502,524794.1343912492
0.75,266,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,40,5335.942720605105,17196.541337650822,1318.9354834092508,358271.63207576517
0.75,76,1359.3812441119271,9470.276327410675,2149.414977710315,534254.3565074662
0.75,696,1761.287242955389,10538.762904487383,1687.6148105493317,453796.3075375584
0.75,303,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,498,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,415,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,802,1345.8652335594138,4838.344964006626,1485.2000393274939,571024.4817434052
0.75,728,1988.368493483731,12380.217172899238,1978.2637313613736,520968.15320549277
0.75,1015,1669.2973931596207,7652.903279176706,1452.6024075972007,469819.5129828626
0.75,92,969.1971842803919,8507.904567531112,1711.3635023624956,467463.11214676243
0.75,114,1724.0044868765372,10359.34046425275,2176.281744120976,520208.48765858926
0.75,750,3156.4541408310743,16935.22616485906,1642.9119589961374,462328.13148212415
0.75,929,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,203,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,381,1446.8432492889438,6436.767468380413,1784.932383684646,481067.6079678756
0.75,22,2359.046938830609,7287.951219074156,1763.9158429034383,571068.6472625869
0.75,184,1241.3705918880323,6931.15002475622,1751.263078312561,512841.5571997894
0.75,97,860.8359588201978,8249.937833904365,1728.4826956137365,487577.1677854756
0.75,817,1212.5522827445134,6860.688234519815,1762.1209784831244,562533.332206701
0.75,262,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,529,1565.5591587678518,7355.533270682693,2041.8943164827274,545481.5680483959
0.75,126,1688.84907265535,9483.30504210386,2126.9510121564845,541554.3498950237
0.75,758,1489.6320990547947,5865.368527455526,1863.5847121041434,693881.3215736977
0.75,1029,1189.0196048244634,7918.590834256116,1803.4919432563004,511544.52290282224
0.75,863,1312.3452672045491,11614.812819964998,1955.3816021520654,553577.7057596694
0.75,788,1373.3379541534096,7801.093659767841,2045.838294336561,672544.1135548194
0.75,3,2357.248277347342,9188.059195191674,1826.6602274600618,512519.45266800304
0.75,125,1690.9256160131977,9299.107732275228,2127.104151944076,547105.1130700031
0.75,119,1702.0724665001894,8910.35459485578,2128.9370129421154,560017.06327075
0.75,579,1388.8167489194552,10740.203854687103,1825.7669221387168,443250.4012548082
0.75,657,3257.1619534402357,16599.130913885787,1726.9442943992178,483007.3902930214
0.75,718,2811.120929195716,17940.794505157377,1675.4343728716335,442779.13081179024
0.75,267,1401.1616620815744,7634.6724161787915,2029.6521000433377,582272.6208105745
0.75,706,3123.8184955610727,19269.488134816536,1671.3937560241193,440546.02207908744
0.75,898,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,1076,951.9826758951256,8325.721180321803,1789.2087035720447,512195.14421775664
0.75,941,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,32,4454.380012410185,26137.061469881508,1584.0163795753185,418543.1030231507
0.75,191,1235.7818815194728,7219.8763523945045,1755.3370228442443,502506.6823115718
0.75,558,1278.5528575927178,7732.479606701568,1868.6065288562409,475965.739948441
0.75,385,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,963,1741.3868419305636,9426.145681849626,1989.6340219512585,575748.9542432693
0.75,56,1212.4273969716285,8078.0723925562415,1701.878611763129,475918.94846819324
0.75,448,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,307,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,429,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,110,1863.911331769928,10585.869830870903,2406.0178455350497,509425.9024367044
0.75,530,1561.2843641242503,7530.522976101263,2042.6890094816017,539710.9900502163
0.75,523,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,165,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,625,2893.6722948020893,15369.78944973025,1732.1658044035778,484273.3694162568
0.75,991,1171.9363602713834,7497.177963935105,1599.0149355765311,480202.03238581197
0.75,896,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,387,1555.5379977331254,8154.093375247974,2043.135512622514,520817.32327036303
0.75,453,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,672,1429.5561125108475,9336.43518231626,2027.0130864013468,569569.5236780855
0.75,215,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,919,1741.3868419305636,9426.145681849626,1989.6340219512585,575748.9542432693
0.75,598,1480.1583219509243,10931.767530415238,2284.7924310226417,559881.1670473462
0.75,37,1860.4252017763447,7751.715760705114,1788.5807899833894,557253.9403282992
0.75,668,1430.6657863101445,9897.446012244836,2029.720895454957,552760.5134639916
0.75,851,1134.3030889930483,8757.870826404904,1749.5328019675135,513293.49136450456
0.75,478,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,255,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,505,1443.0841721232377,6554.368881250927,1789.0189902019551,479956.6406290841
0.75,404,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,691,1251.3075623825114,9279.19981397399,2096.0570142670413,565329.1412514044
0.75,736,2312.5230774380934,17555.67052554871,1854.5580004435953,512951.33525502303
0.75,94,881.7227930670106,8381.776822289698,1723.3437593540302,482269.8381573543
0.75,321,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,854,1506.2618188277556,12579.018655129457,2145.4303466914153,534466.4001840819
0.75,988,1259.0024656652142,7641.626755629637,1533.678509579754,466527.2865655225
0.75,609,3257.1619534402357,16599.130913885787,1726.9442943992178,483007.3902930214
0.75,350,800.1287071348933,10129.008333573081,2011.1079788369284,566529.9870438421
0.75,379,1443.0841721232377,6554.368881250927,1789.0189902019551,479956.6406290841
0.75,116,1690.9256160131977,9299.107732275228,2127.104151944076,547105.1130700031
0.75,1074,1077.1221081945064,9665.098789518948,2043.6071980345096,576643.2697912275
0.75,484,1565.5591587678518,7355.533270682693,2041.8943164827274,545481.5680483959
0.75,118,1702.0724665001894,8910.35459485578,2128.9370129421154,560017.06327075
0.75,246,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,395,1557.120986566215,8295.52449578044,2045.2888209392022,517194.3440892773
0.75,819,1360.0827423571368,9301.712092221003,2069.3413321366534,578393.0740261786
0.75,251,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,131,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,734,1704.3444862696642,9853.940072527414,1686.6286312766515,455154.37119272543
0.75,676,1430.6657863101445,9897.446012244836,2029.720895454957,552760.5134639916
0.75,957,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,746,3300.5870627894983,21742.815190324913,1798.1485065400502,524794.1343912492
0.75,213,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,617,1344.8882446608336,10209.918431790944,2114.5577461288226,578050.120275076
0.75,414,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,312,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,58,1520.4351788813565,15854.883875016632,2025.1942011821561,506419.70806932275
0.75,682,1256.7819501095303,9923.294549279188,2104.2481993304223,546806.7066982745
0.75,699,1607.165823877052,8872.214088547125,1688.0370518946722,458857.8178848926
0.75,597,1140.4893852528942,8408.365460308007,1791.4675809035944,518115.96102459007
0.75,167,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,926,1741.3868419305636,9426.145681849626,1989.6340219512585,575748.9542432693
0.75,686,1101.4678787127414,8503.186472874544,1847.624095836104,499835.3410899364
0.75,811,1356.4140793088168,9248.659165186991,2064.6224995523817,581321.4968155888
0.75,315,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,555,1335.25293749208,7829.011108776265,1892.2749531164247,468705.66186870285
0.75,482,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,235,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,238,1394.7857925577146,8426.718693740415,2038.547585800402,543695.9294060825
0.75,282,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,621,1590.2864665663642,10907.879997228842,2421.768205146024,560303.8504396494
0.75,928,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,380,1555.5379977331254,8154.093375247974,2043.135512622514,520817.32327036303
0.75,655,9585.220899413833,15107.678812344122,1478.1561683469054,418981.4889017145
0.75,566,1614.1892997381105,13389.591178481538,2070.9784099948693,495545.41832163505
0.75,489,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,906,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,12,2195.3111542374572,6312.874089990492,1543.714545952124,498922.53066892433
0.75,908,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,1009,1761.9545847670538,7948.359099262607,1377.294287848656,458972.8202012911
0.75,338,846.0585145043343,10297.138557845437,2055.7607515103377,561086.473683465
0.75,1034,1177.4604948864026,7723.0639991058515,1804.6478131209374,519370.6505702721
0.75,910,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,713,1681.9563182143788,9586.250936533857,1686.2241388305592,455820.82848015067
0.75,494,1556.0801986012289,7854.354402728381,2042.3525927743822,529380.8436915217
0.75,975,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,216,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,1005,1209.8452819945983,7600.091279345783,1571.4022897698587,473105.3496909394
0.75,11,2301.1489807331527,7630.763579122668,1788.851756556158,561492.0845071456
0.75,452,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,212,1241.3705918880323,6931.15002475622,1751.263078312561,512841.5571997894
0.75,46,1866.5009383540746,7647.77041721531,1786.8993229832724,569949.8361370557
0.75,571,1388.8167489194552,10740.203854687103,1825.7669221387168,443250.4012548082
0.75,649,11534.559103523135,29043.641811159985,1496.2218969216167,418532.396751069
0.75,512,1561.2843641242503,7530.522976101263,2042.6890094816017,539710.9900502163
0.75,393,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,513,1558.1169834462717,7696.097319370265,2042.6489255294937,534330.1144301571
0.75,956,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,363,1555.2068846929033,8006.817850164417,2042.338965722795,524877.044893853
0.75,1028,1354.6939697062203,9299.342451136115,2034.1640141738003,562302.2210797961
0.75,148,1241.40322359759,7318.495174286305,1752.645763979058,498205.59561279236
0.75,495,1446.8432492889438,6436.767468380413,1784.932383684646,481067.6079678756
0.75,1019,2106.5838146264164,9689.501150019378,2174.998527745848,494083.7118592316
0.75,776,1186.047128524001,7741.263370370899,1790.094174549326,511304.5912003311
0.75,809,1404.195157887471,7160.439188471993,2016.163545954695,688941.0840996425
0.75,439,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,486,1556.0801986012289,7854.354402728381,2042.3525927743822,529380.8436915217
0.75,765,1214.4539671279817,8011.335997982029,1788.786318765623,495522.3180941373
0.75,62,1267.4508488343272,8193.965277569214,1701.676252348674,467273.37878334837
0.75,704,1625.2860452260984,9005.96219126708,1686.9684699511804,458006.37079323357
0.75,145,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,688,1258.19429290263,8911.2982942709,2097.5022232105525,578100.5486681957
0.75,537,1555.2068846929033,8006.817850164417,2042.338965722795,524877.044893853
0.75,386,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,666,1429.5561125108475,9336.43518231626,2027.0130864013468,569569.5236780855
0.75,91,1020.5008967349645,10118.12202622009,1995.2497771071448,535168.4930734969
0.75,966,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,33,1665.3447719927349,6898.016236106773,1563.506021442245,452462.45564011007
0.75,1008,2073.009884023496,8377.016157111957,1290.241195336865,437099.2041643352
0.75,189,1388.432807060226,8140.049639267577,2031.2778091373448,556695.8660602429
0.75,1032,1455.4297304993574,9657.332218999394,2160.704983212591,549631.9287497217
0.75,82,1243.1179578502467,8166.09720782924,1698.9063789853785,470652.421181718
0.75,594,3257.1619534402357,16599.130913885787,1726.9442943992178,483007.3902930214
0.75,193,1235.210244644615,7161.760103978802,1756.0186012794115,504912.12746045867
0.75,843,1136.7435633400974,9394.348009275098,1747.6113897943994,502573.7204768084
0.75,160,1391.0175578358376,8338.545937256808,2034.2765356806358,547432.0515973169
0.75,464,1556.0801986012289,7854.354402728381,2042.3525927743822,529380.8436915217
0.75,602,4643.431282056829,27310.59684459552,1923.5131785626681,553964.4126722314
0.75,293,1389.4642450205738,8029.323081334278,2031.2479123834064,562232.3766597982
0.75,818,1423.205304782638,6814.5704448553115,1988.6990741971981,692515.7224008702
0.75,276,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,163,1391.9587284008117,7909.4476292334275,2031.3892805365967,568366.3727945583
0.75,759,1490.546669554868,5855.034843757332,1861.7405751104702,693850.5955812095
0.75,857,1463.5432440850973,12199.436117732328,1716.2404438173262,472444.3753175605
0.75,340,1000.250766334946,10338.502491825366,2205.048881652511,559998.2872658292
0.75,679,1251.3075623825114,9279.19981397399,2096.0570142670413,565329.1412514044
0.75,552,1471.2312161582654,8091.92195300329,1956.4901905089978,451918.1451332414
0.75,1007,1259.0024656652142,7641.626755629637,1533.678509579754,466527.2865655225
0.75,794,1314.8200234847486,5138.098020172734,1544.7142465446668,581782.3581035854
0.75,508,1555.2068846929033,8006.817850164417,2042.338965722795,524877.044893853
0.75,5,2303.4858449191,9114.011611136486,1815.2787595718546,515489.548834116
0.75,451,1437.7788116236934,6839.697493951913,1792.6695706119222,475695.6446957175
0.75,1068,931.3637017592093,8175.273598182645,1788.3212676284484,518316.4460045879
0.75,211,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,580,1344.8882446608336,10209.918431790944,2114.5577461288226,578050.120275076
0.75,0,2243.1800280131906,8857.424706503902,1808.175067448581,522617.8243797868
0.75,438,1438.1733694263849,6918.882449144122,1792.2263930456231,474147.81003845495
0.75,127,1237.8131976670438,7271.681907151424,1754.1029417377572,500264.63898952736
0.75,837,1484.279392277208,5927.257584077307,1874.3765339475897,694043.2782591619
0.75,102,898.9664672665158,8425.362384802946,1719.860651579351,479098.28082204796
0.75,329,639.1856864826017,8430.39691435991,1740.3517018966072,513465.10079192626
0.75,543,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,1067,931.3637017592093,8175.273598182645,1788.3212676284484,518316.4460045879
0.75,270,1238.083123891663,7019.5109556844745,1754.3604347100975,510114.6727179882
0.75,772,1407.0994050393479,9574.611176657134,2142.3146365955786,563814.6832907504
0.75,360,1443.0841721232377,6554.368881250927,1789.0189902019551,479956.6406290841
0.75,974,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,791,1355.9141164122261,9240.45499939502,2063.99683378528,581783.3513853292
0.75,1025,1933.4123463489964,10677.08507059019,1927.475438132988,499676.3145527416
0.75,1001,1188.8446990346824,7559.188009523905,1586.74065641046,476527.04006469675
0.75,301,1236.0054370392643,7095.640015819502,1755.81264226566,507457.999802378
0.75,902,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,945,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,879,2011.8730719587143,7726.905774996133,1663.8265718911573,450461.9748411742
0.75,835,1367.361392907018,9381.47477279048,2079.2436331413714,574141.3993826177
0.75,328,658.8736624210098,8526.094832619132,1737.7546417006524,509725.40633444535
0.75,951,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,369,1438.5041965257892,6753.703724606145,1792.5065831503075,477209.1402489201
0.75,889,1743.6103569959032,9217.992133622107,1989.5784766329439,582364.5450820422
0.75,949,1560.9165423043669,7974.087795590462,1731.5155403318518,517959.1190340286
0.75,542,1440.2900238927964,6659.2687825040275,1791.4092979272775,478647.2045130374
0.75,731,1661.9400165980373,9359.121336698734,1686.078388691662,456505.7144225192
0.75,885,1562.7880793264367,7852.658115903265,1731.2889200269321,521229.8439409433
0.75,763,1376.220537180705,8206.988076706153,1833.5493902528206,475188.44751470594
0.75,1072,1091.1917034761618,9860.014997201031,2063.811277043939,570079.5639913109
