observations,centile,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
175,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
175,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
175,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
175,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
175,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
176,0.05,656.1882788473386,3349.272652938933,1546.7540308998857,484021.0568455618
176,0.25,849.4866129332911,4346.575218166818,1701.6001329277485,517725.4561508101
176,0.5,1053.0081339956225,5575.5134453855235,1830.0611416027598,542904.4331246932
176,0.75,1378.8926326871617,7590.425357628792,1976.1537491643066,569132.5046927038
176,0.95,2014.4992562946377,11350.33444715455,2190.8282175196,606434.2347188451
177,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
177,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
177,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
177,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
177,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
178,0.05,665.4158079816688,3633.13484135857,1561.2518753411857,474588.75691426283
178,0.25,843.484525021563,4744.53558940381,1714.8229171159,507428.5547282535
178,0.5,1030.9667561348676,6114.326495897422,1842.2277722562862,531962.4682241537
178,0.75,1331.1761766548445,8360.165708637047,1987.1259833904035,557520.4819973004
178,0.95,1916.7297734598733,12550.638618737248,2200.057045978672,593871.932470411
179,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
179,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
179,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
179,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
179,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
180,0.05,580.5351486466933,2654.3771383514413,1331.861424079103,433846.0910629062
180,0.25,773.8334827326457,3651.679703579325,1486.7075261069656,467550.4903681546
180,0.5,977.3550037949772,4880.617930798031,1615.168534781977,492729.4673420376
180,0.75,1303.2395024865164,6895.5298430412995,1761.261142343524,518957.5389100482
180,0.95,1938.846126093992,10655.438932567056,1975.935610698817,556259.2689361896
181,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
181,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
181,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
181,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
181,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
182,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
182,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
182,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
182,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
182,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
183,0.05,669.1996597333336,3680.0529126603933,1560.0092182750727,472372.0228227991
183,0.25,845.7409870651579,4824.468701642312,1714.2697166213527,505267.5591314517
183,0.5,1031.6131117505618,6235.006933181232,1842.2467263544827,529843.4589433034
183,0.75,1329.2442783231857,8547.64970372835,1987.79711508629,555445.5547868862
183,0.95,1909.7720145436363,12862.686762205969,2201.689358396078,591859.9237436168
184,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
184,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
184,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
184,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
184,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
187,0.05,593.5465295326883,2985.157398072901,1345.11661145429,422197.0570401435
187,0.25,770.0878568645126,4129.57318705482,1499.37710980057,455092.59334879613
187,0.5,955.9599815499164,5540.1114185937395,1627.3541195337,479668.4931606479
187,0.75,1253.5911481225405,7852.754189140857,1772.904508265507,505270.5890042306
187,0.95,1834.118884342991,12167.791247618477,1986.7967515752957,541684.9579609613
188,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
188,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
188,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
188,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
188,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
189,0.05,665.4158079816688,3633.13484135857,1561.2518753411857,474588.75691426283
189,0.25,843.484525021563,4744.53558940381,1714.8229171159,507428.5547282535
189,0.5,1030.9667561348676,6114.326495897422,1842.2277722562862,531962.4682241537
189,0.75,1331.1761766548445,8360.165708637047,1987.1259833904035,557520.4819973004
189,0.95,1916.7297734598733,12550.638618737248,2200.057045978672,593871.932470411
190,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
190,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
190,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
190,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
190,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
191,0.05,593.5465295326883,2985.157398072901,1345.11661145429,422197.0570401435
191,0.25,770.0878568645126,4129.57318705482,1499.37710980057,455092.59334879613
191,0.5,955.9599815499164,5540.1114185937395,1627.3541195337,479668.4931606479
191,0.75,1253.5911481225405,7852.754189140857,1772.904508265507,505270.5890042306
191,0.95,1834.118884342991,12167.791247618477,1986.7967515752957,541684.9579609613
193,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
193,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
193,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
193,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
193,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
194,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
194,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
194,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
194,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
194,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
195,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
195,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
195,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
195,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
195,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
196,0.05,605.9874433398961,3058.8606146557463,1339.8302447375029,415838.49953838595
196,0.25,782.4662622376319,4299.826699652906,1496.978632387579,449178.2297172841
196,0.5,968.266020122613,5829.509231828308,1627.3530240407101,474087.00519272056
196,0.75,1265.7772224861571,8337.473439293535,1775.6337507725884,500036.4465033732
196,0.95,1846.071795190194,13016.71351121276,1993.5439724434927,536944.5878366982
197,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
197,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
197,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
197,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
197,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
199,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
199,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
199,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
199,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
199,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
20,0.05,1201.4503657005196,3382.7769053652396,1365.6891302012152,463308.71517704695
20,0.25,1394.7486997864721,4380.079470593125,1520.535232229078,497013.1144822953
20,0.5,1598.2702208488035,5609.017697811831,1648.9962409040893,522192.0914561783
20,0.75,1924.1547195403427,7623.929610055098,1795.0888484656361,548420.163024189
20,0.95,2559.7613431478185,11383.838699580854,2009.7633168209293,585721.8930503303
200,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
200,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
200,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
200,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
200,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
202,0.05,673.2903081976127,3715.896356998951,1558.0887918476787,470205.9599769464
202,0.25,849.0875667706086,4893.547883421839,1713.24260433251,503218.763050365
202,0.5,1034.1741686141474,6345.102755794636,1841.9609940097193,527882.6276071315
202,0.75,1330.546778585649,8724.989157395321,1988.3559245715746,553576.6336380012
202,0.95,1908.621363297792,13165.411682508553,2203.4916888444745,590121.7882313393
203,0.05,665.4158079816688,3633.13484135857,1561.2518753411857,474588.75691426283
203,0.25,843.484525021563,4744.53558940381,1714.8229171159,507428.5547282535
203,0.5,1030.9667561348676,6114.326495897422,1842.2277722562862,531962.4682241537
203,0.75,1331.1761766548445,8360.165708637047,1987.1259833904035,557520.4819973004
203,0.95,1916.7297734598733,12550.638618737248,2200.057045978672,593871.932470411
204,0.05,669.1996597333336,3680.0529126603933,1560.0092182750727,472372.0228227991
204,0.25,845.7409870651579,4824.468701642312,1714.2697166213527,505267.5591314517
204,0.5,1031.6131117505618,6235.006933181232,1842.2467263544827,529843.4589433034
204,0.75,1329.2442783231857,8547.64970372835,1987.79711508629,555445.5547868862
204,0.95,1909.7720145436363,12862.686762205969,2201.689358396078,591859.9237436168
206,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
206,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
206,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
206,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
206,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
207,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
207,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
207,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
207,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
207,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
208,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
208,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
208,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
208,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
208,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
21,0.05,1202.1796643373214,3093.9744130967683,1314.1770408324608,471073.6613317576
21,0.25,1420.1035543259438,4041.591052091613,1477.5838918687314,507436.0454003837
21,0.5,1649.5480440764707,5209.137497711793,1613.1416256041016,534601.3497132893
21,0.75,2016.9228686438746,7123.400412246598,1767.2990466746542,562896.643412109
21,0.95,2733.418259219565,10695.728548221081,1993.8191289477297,603133.6334443651
210,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
210,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
210,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
210,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
210,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
211,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
211,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
211,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
211,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
211,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
212,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
212,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
212,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
212,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
212,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
213,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
213,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
213,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
213,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
213,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
215,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
215,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
215,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
215,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
215,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
216,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
216,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
216,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
216,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
216,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
217,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
217,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
217,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
217,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
217,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
218,0.05,580.5351486466933,2654.3771383514413,1331.861424079103,433846.0910629062
218,0.25,773.8334827326457,3651.679703579325,1486.7075261069656,467550.4903681546
218,0.5,977.3550037949772,4880.617930798031,1615.168534781977,492729.4673420376
218,0.75,1303.2395024865164,6895.5298430412995,1761.261142343524,518957.5389100482
218,0.95,1938.846126093992,10655.438932567056,1975.935610698817,556259.2689361896
22,0.05,1202.097031945632,3101.876156779404,1316.1534354123582,470871.37283447705
22,0.25,1419.1974187969392,4050.2004399428797,1479.217932806595,507132.9415505054
22,0.5,1647.775130461633,5218.622727312648,1614.491866807639,534222.8902221468
22,0.75,2013.7627131810927,7134.3214475555205,1768.3267002386547,562439.7414317239
22,0.95,2727.5535189207158,10709.323334176563,1994.3728038141976,602565.3357517705
222,0.05,593.5465295326883,2985.157398072901,1345.11661145429,422197.0570401435
222,0.25,770.0878568645126,4129.57318705482,1499.37710980057,455092.59334879613
222,0.5,955.9599815499164,5540.1114185937395,1627.3541195337,479668.4931606479
222,0.75,1253.5911481225405,7852.754189140857,1772.904508265507,505270.5890042306
222,0.95,1834.118884342991,12167.791247618477,1986.7967515752957,541684.9579609613
223,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
223,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
223,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
223,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
223,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
224,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
224,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
224,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
224,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
224,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
226,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
226,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
226,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
226,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
226,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
227,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
227,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
227,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
227,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
227,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
229,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
229,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
229,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
229,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
229,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
230,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
230,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
230,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
230,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
230,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
231,0.05,665.4158079816688,3633.13484135857,1561.2518753411857,474588.75691426283
231,0.25,843.484525021563,4744.53558940381,1714.8229171159,507428.5547282535
231,0.5,1030.9667561348676,6114.326495897422,1842.2277722562862,531962.4682241537
231,0.75,1331.1761766548445,8360.165708637047,1987.1259833904035,557520.4819973004
231,0.95,1916.7297734598733,12550.638618737248,2200.057045978672,593871.932470411
232,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
232,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
232,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
232,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
232,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
233,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
233,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
233,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
233,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
233,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
234,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
234,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
234,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
234,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
234,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
235,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
235,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
235,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
235,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
235,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
236,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
236,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
236,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
236,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
236,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
237,0.05,593.5465295326883,2985.157398072901,1345.11661145429,422197.0570401435
237,0.25,770.0878568645126,4129.57318705482,1499.37710980057,455092.59334879613
237,0.5,955.9599815499164,5540.1114185937395,1627.3541195337,479668.4931606479
237,0.75,1253.5911481225405,7852.754189140857,1772.904508265507,505270.5890042306
237,0.95,1834.118884342991,12167.791247618477,1986.7967515752957,541684.9579609613
238,0.05,677.5002281171562,3740.4197164597344,1556.1295425166338,468087.1780941996
238,0.25,853.289870020215,4950.574577453864,1712.2785205431142,501255.4219901523
238,0.5,1038.366250930852,6442.2390594546,1841.8229962967157,526035.7621431261
238,0.75,1334.721125384943,8887.880081728168,1989.1587021993644,551851.3003668864
238,0.95,1912.7614027201262,13450.911226260358,2205.6789024238715,588569.2218103855
239,0.05,657.4083374217229,3432.5956919079827,1554.5727346302506,481576.1858126581
239,0.25,845.3705868210039,4454.363874188779,1708.293165812375,514851.8891903884
239,0.5,1043.2735272676507,5713.510906623423,1835.821055745649,539710.6922437649
239,0.75,1360.1646560911677,7777.950140770172,1980.8542554683668,565605.7827407075
239,0.95,1978.2384957661875,11630.194781681721,2193.9746784420095,602434.9177737875
24,0.05,958.4076651268332,4763.5859618811155,1055.8030402499542,332270.3523919719
24,0.25,1582.3583727830696,7405.14136782718,1198.9143029025513,365452.16092836665
24,0.5,2239.1898388725785,10661.15743802461,1317.5822534364675,390234.4546066376
24,0.75,3290.476591590312,16000.669347750589,1452.555446141352,416048.78617941367
24,0.95,5340.064545810462,25965.716885236492,1651.00675857032,452769.7489081607
240,0.05,589.7626777810234,2938.2393267710777,1346.359268520403,424413.79113160726
240,0.25,767.8313948209177,4049.6400748163182,1499.9303102951174,457253.58894559793
240,0.5,955.3136259342224,5419.43098130993,1627.3351654355035,481787.50244149816
240,0.75,1255.5230464541992,7665.2701940495535,1772.2333765696208,507345.51621464477
240,0.95,1841.0766432592277,11855.743104149757,1985.1644391578889,543696.9666877554
243,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
243,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
243,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
243,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
243,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
244,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
244,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
244,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
244,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
244,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
245,0.05,605.9874433398961,3058.8606146557463,1339.8302447375029,415838.49953838595
245,0.25,782.4662622376319,4299.826699652906,1496.978632387579,449178.2297172841
245,0.5,968.266020122613,5829.509231828308,1627.3530240407101,474087.00519272056
245,0.75,1265.7772224861571,8337.473439293535,1775.6337507725884,500036.4465033732
245,0.95,1846.071795190194,13016.71351121276,1993.5439724434927,536944.5878366982
246,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
246,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
246,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
246,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
246,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
247,0.05,657.4083374217229,3432.5956919079827,1554.5727346302506,481576.1858126581
247,0.25,845.3705868210039,4454.363874188779,1708.293165812375,514851.8891903884
247,0.5,1043.2735272676507,5713.510906623423,1835.821055745649,539710.6922437649
247,0.75,1360.1646560911677,7777.950140770172,1980.8542554683668,565605.7827407075
247,0.95,1978.2384957661875,11630.194781681721,2193.9746784420095,602434.9177737875
249,0.05,659.4000206126758,3508.476775086467,1559.1676066452164,479188.5079194002
249,0.25,843.106462881138,4557.835077536591,1712.3691936592909,512194.4357068379
249,0.5,1036.527627422706,5851.043560852964,1839.467104661688,536851.8854288291
249,0.75,1346.2446637666092,7971.326650901413,1984.0130248500886,562537.7277312191
249,0.95,1950.3326824341168,11927.690329343775,2196.4203551628134,599070.0251175093
25,0.05,856.1261651567297,2741.372178073402,1178.5120481568383,391860.69786904287
25,0.25,1044.088414556011,3763.1403603541985,1332.2324793389628,425136.4012467731
25,0.5,1241.9913550026577,5022.287392788843,1459.7603692722369,449995.2043001497
25,0.75,1558.8824838261744,7086.726626935591,1604.7935689949547,475890.2947970922
25,0.95,2176.9563235011947,10938.97126784714,1817.9139919685974,512719.4298301722
250,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
250,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
250,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
250,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
250,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
251,0.05,583.7468904120306,2813.581260498975,1344.2749998244337,429013.5421367446
251,0.25,767.4533326804926,3862.9395629490978,1497.4765868385082,462019.46992418234
251,0.5,960.8744972220607,5156.148046265473,1624.5744978409052,486676.9196461736
251,0.75,1270.5915335659638,7276.43113631392,1769.120418029306,512362.7619485635
251,0.95,1874.6795522334714,11232.794814756282,1981.5277483420307,548895.0593348538
252,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
252,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
252,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
252,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
252,0.95,1930.0495268264142,12236.667826050303,2198.3747401311703,596245.7956542636
253,0.05,581.7552072210774,2737.700177320491,1339.6801278094676,431401.2200300026
253,0.25,769.7174566203587,3759.4683596012865,1493.400558991592,464676.9234077328
253,0.5,967.6203970670055,5018.61539203593,1620.9284489248662,489535.72646110936
253,0.75,1284.5115258905223,7083.054626182679,1765.961648647584,515430.81695805193
253,0.95,1902.5853655655424,10935.29926709423,1979.0820716212268,552259.9519911319
254,0.05,657.4083374217229,3432.5956919079827,1554.5727346302506,481576.1858126581
254,0.25,845.3705868210039,4454.363874188779,1708.293165812375,514851.8891903884
254,0.5,1043.2735272676507,5713.510906623423,1835.821055745649,539710.6922437649
254,0.75,1360.1646560911677,7777.950140770172,1980.8542554683668,565605.7827407075
254,0.95,1978.2384957661875,11630.194781681721,2193.9746784420095,602434.9177737875
255,0.05,586.4503854932215,2880.7780520570577,1346.2896418341743,426684.89134403365
255,0.25,766.8854178975301,3960.2395153477923,1499.474787725581,459553.66234800476
255,0.5,956.8608052268527,5290.607716604679,1626.5593271115304,484108.9074426552
255,0.75,1261.0617410162913,7471.8140743265885,1771.0916858937408,509688.7385826492
255,0.95,1854.3963966257688,11541.77231146281,1983.4821333103873,546070.829871608
256,0.05,662.1035156938668,3575.6735666445506,1561.182248654957,476859.8571266892
256,0.25,842.5385480981754,4655.135029935285,1714.3673945463638,509728.6281306603
256,0.5,1032.513935427498,5985.5032311921705,1841.4519339323133,534283.8732253107
256,0.75,1336.7148712169367,8166.709588914081,1985.9842927145235,559863.7043653048
