centile,observations,response_var_0,response_var_1
0.75,89,2.5283975576467554,1219.53244990224
0.75,91,2.536674292460119,1298.1023435120505
0.75,93,2.5199847812046,1102.8077868798207
0.75,110,2.5199847812046,1102.8077868798207
0.75,122,2.542487867467566,1351.3463743344391
0.75,131,2.542487867467566,1351.3463743344391
0.75,133,2.4869509754802888,1140.5887835313893
0.75,144,2.496913509160586,1401.7696344090587
0.75,147,2.5021784528979323,1247.4984566347107
0.75,149,2.5388313918594276,1153.316121098076
0.75,161,2.471933416881328,916.562348441722
0.75,170,2.4949379693606275,1054.7217785274813
0.75,176,2.523440468452931,1092.7348149704746
0.75,177,2.531932426022874,1209.7196110880561
0.75,178,2.606715397678064,1134.3352912134833
0.75,192,2.485568440644058,1296.490064061431
0.75,197,2.492194439248796,1276.6858794940185
0.75,198,2.5719326888984573,856.1211450725713
0.75,200,2.5208832863466526,1344.2601684313215
0.75,214,2.5553459858259346,1457.4041290514683
0.75,215,2.542487867467566,1351.3463743344391
0.75,218,2.546182473808696,1341.5551014367932
0.75,219,2.4795996695494997,1337.0095881858524
0.75,222,2.3459046973690905,1405.751416497119
0.75,237,2.524899584390433,1229.40756339396
0.75,238,2.4902856288119315,1421.7828499917584
0.75,247,2.642806366379782,1074.7914566815607
0.75,261,2.548009547422929,1267.106087565531
0.75,266,2.424988858304952,1619.7370320336026
0.75,267,2.4396362634922952,1989.438030960736
0.75,279,2.5283975576467554,1219.53244990224
0.75,282,2.528382390027981,1183.1086931871168
0.75,287,2.4988403421731964,1257.1572105397556
0.75,295,2.431797614196182,889.6367559970331
0.75,300,2.523440468452931,1092.7348149704746
0.75,301,2.3944867118284905,1558.1722182271385
0.75,303,2.5502835841838443,825.2557162835546
0.75,313,2.45812240426404,1539.8752803038728
0.75,322,2.4700195435645846,2018.8983996750233
0.75,328,2.329305936388056,1272.6322714635025
0.75,333,2.439970366791768,1574.039851179164
0.75,336,2.484936966768117,1285.32659387475
0.75,338,2.4115382419024574,1255.3360544002137
0.75,346,2.531932426022874,1209.7196110880561
0.75,347,2.468247801324611,1242.2570292341677
0.75,349,2.4277707082872184,1488.7073893036325
0.75,353,2.523440468452931,1092.7348149704746
0.75,362,2.5951362296576606,950.9258096184224
0.75,369,2.4517374844050006,1429.5438011008107
0.75,373,2.5355071279021835,1199.9699975983228
0.75,377,2.52143556027201,1239.3440269791156
0.75,380,2.2091571511997277,2302.053088791094
0.75,381,2.526545969159176,1449.451939952474
0.75,383,2.5630639616052058,1089.7193340278018
0.75,388,2.542487867467566,1351.3463743344391
0.75,389,2.610593223347695,1103.3016882359423
0.75,390,2.4888804951800467,1286.5539720204165
0.75,403,2.361593628162092,1372.3380511843366
0.75,408,2.453667151676661,2076.2126989235358
0.75,411,2.614115792830519,1269.0013055076215
0.75,422,2.4988403421731964,1257.1572105397556
0.75,431,2.485568440644058,1296.490064061431
0.75,440,2.5012536842327946,977.6713626703431
0.75,447,2.4703794404218953,1483.8063341275154
0.75,455,2.6298775245967985,1085.043190204443
0.75,458,2.4971090028051766,1525.3973807001491
0.75,464,2.5515286117846325,1467.3056152507995
0.75,465,2.518002531646631,1249.3409692388207
