observations,centile,WM-hypointensities
46,0.25,1218.3151063056052
46,0.5,1461.0147551805946
46,0.75,1703.7144040555838
46,0.95,2052.8775634676294
460,0.05,773.2619489896219
460,0.25,1122.4251084016691
460,0.5,1365.1247572766588
460,0.75,1607.824406151649
460,0.95,1956.987565563697
461,0.05,776.464074315543
461,0.25,1119.460937546411
461,0.5,1357.8744586393316
461,0.75,1596.2879797322523
461,0.95,1939.2848429631213
463,0.05,611.6688871345892
463,0.25,969.9459329444853
463,0.5,1218.9805486366179
463,0.75,1468.0151643287504
463,0.95,1826.292210138649
464,0.05,776.464074315543
464,0.25,1119.460937546411
464,0.5,1357.8744586393316
464,0.75,1596.2879797322523
464,0.95,1939.2848429631213
466,0.05,773.2619489896219
466,0.25,1122.4251084016691
466,0.5,1365.1247572766588
466,0.75,1607.824406151649
466,0.95,1956.987565563697
467,0.05,622.4762275555404
467,0.25,961.847644840557
467,0.5,1197.7411564927454
467,0.75,1433.6346681449338
467,0.95,1773.00608542995
469,0.05,776.464074315543
469,0.25,1119.460937546411
469,0.5,1357.8744586393316
469,0.75,1596.2879797322523
469,0.95,1939.2848429631213
470,0.05,773.4358644664185
470,0.25,1111.3804932208252
470,0.5,1346.2822591344861
470,0.75,1581.184025048148
470,0.95,1919.1286538025538
471,0.05,619.7538962899275
471,0.25,957.6985250443342
471,0.5,1192.6002909579943
471,0.75,1427.502056871656
471,0.95,1765.4466856260628
472,0.05,611.6688871345892
472,0.25,969.9459329444853
472,0.5,1218.9805486366179
472,0.75,1468.0151643287504
472,0.95,1826.292210138649
473,0.05,606.9504228489446
473,0.25,950.9713784486881
473,0.5,1190.0967354029835
473,0.75,1429.2220923572795
473,0.95,1773.2430479570228
475,0.05,622.4762275555404
475,0.25,961.847644840557
475,0.5,1197.7411564927454
475,0.75,1433.6346681449338
475,0.95,1773.00608542995
477,0.05,622.4762275555404
477,0.25,961.847644840557
477,0.5,1197.7411564927454
477,0.75,1433.6346681449338
477,0.95,1773.00608542995
478,0.05,619.57998081313
478,0.25,968.7431402251781
478,0.5,1211.4427891001671
478,0.75,1454.1424379751566
478,0.95,1803.3055973872051
479,0.05,597.6945490930599
479,0.25,968.5302560248483
479,0.5,1226.2942653040811
479,0.75,1484.0582745833146
479,0.95,1854.8939815151016
48,0.05,849.7703748968518
48,0.25,1204.6212316073604
48,0.5,1451.2743392022446
48,0.75,1697.927446797127
48,0.95,2052.7783035076345
480,0.05,606.9504228489446
480,0.25,950.9713784486881
480,0.5,1190.0967354029835
480,0.75,1429.2220923572795
480,0.95,1773.2430479570228
481,0.05,611.6688871345892
481,0.25,969.9459329444853
481,0.5,1218.9805486366179
481,0.75,1468.0151643287504
481,0.95,1826.292210138649
482,0.05,619.7538962899275
482,0.25,957.6985250443342
482,0.5,1192.6002909579943
482,0.75,1427.502056871656
482,0.95,1765.4466856260628
483,0.05,619.57998081313
483,0.25,968.7431402251781
483,0.5,1211.4427891001671
483,0.75,1454.1424379751566
483,0.95,1803.3055973872051
484,0.05,751.376517269553
484,0.25,1122.21222420134
484,0.5,1379.9762334805728
484,0.75,1637.7402427598056
484,0.95,2008.5759496915919
485,0.05,597.6945490930599
485,0.25,968.5302560248483
485,0.5,1226.2942653040811
485,0.75,1484.0582745833146
485,0.95,1854.8939815151016
486,0.05,776.464074315543
486,0.25,1119.460937546411
486,0.5,1357.8744586393316
486,0.75,1596.2879797322523
486,0.95,1939.2848429631213
488,0.05,619.57998081313
488,0.25,968.7431402251781
488,0.5,1211.4427891001671
488,0.75,1454.1424379751566
488,0.95,1803.3055973872051
489,0.05,622.7821061390492
489,0.25,965.7789693699189
489,0.5,1204.19249046284
489,0.75,1442.6060115557596
489,0.95,1785.6028747866303
49,0.05,869.3258623703528
49,0.25,1207.2704911247606
49,0.5,1442.1722570384215
49,0.75,1677.0740229520834
49,0.95,2015.0186517064897
490,0.05,619.57998081313
490,0.25,968.7431402251781
490,0.5,1211.4427891001671
490,0.75,1454.1424379751566
490,0.95,1803.3055973872051
491,0.05,597.6945490930599
491,0.25,968.5302560248483
491,0.5,1226.2942653040811
491,0.75,1484.0582745833146
491,0.95,1854.8939815151016
492,0.05,776.464074315543
492,0.25,1119.460937546411
492,0.5,1357.8744586393316
492,0.75,1596.2879797322523
492,0.95,1939.2848429631213
493,0.05,773.2619489896219
493,0.25,1122.4251084016691
493,0.5,1365.1247572766588
493,0.75,1607.824406151649
493,0.95,1956.987565563697
494,0.05,776.464074315543
494,0.25,1119.460937546411
494,0.5,1357.8744586393316
494,0.75,1596.2879797322523
494,0.95,1939.2848429631213
495,0.05,597.6945490930599
495,0.25,968.5302560248483
495,0.5,1226.2942653040811
495,0.75,1484.0582745833146
495,0.95,1854.8939815151016
496,0.05,765.3508553110809
496,0.25,1123.627901120976
496,0.5,1372.6625168131093
496,0.75,1621.6971325052423
496,0.95,1979.9741783151394
497,0.05,597.6945490930599
497,0.25,968.5302560248483
497,0.5,1226.2942653040811
497,0.75,1484.0582745833146
497,0.95,1854.8939815151016
498,0.05,622.4762275555404
498,0.25,961.847644840557
498,0.5,1197.7411564927454
498,0.75,1433.6346681449338
498,0.95,1773.00608542995
5,0.05,1036.7403630884962
5,0.25,1400.55720316259
5,0.5,1653.442471727221
5,0.75,1906.327740291854
5,0.95,2270.144580365944
50,0.05,856.5223889293734
50,0.25,1200.5433445291148
50,0.5,1439.6687014834108
50,0.75,1678.7940584377081
50,0.95,2022.8150140374494
500,0.05,773.2619489896219
500,0.25,1122.4251084016691
500,0.5,1365.1247572766588
500,0.75,1607.824406151649
500,0.95,1956.987565563697
501,0.05,765.3508553110809
501,0.25,1123.627901120976
501,0.5,1372.6625168131093
501,0.75,1621.6971325052423
501,0.95,1979.9741783151394
503,0.05,776.1581957320316
503,0.25,1115.529613017049
503,0.5,1351.4231246692368
503,0.75,1587.316636321424
503,0.95,1926.6880536064425
505,0.05,611.6688871345892
505,0.25,969.9459329444853
505,0.5,1218.9805486366179
505,0.75,1468.0151643287504
505,0.95,1826.292210138649
506,0.05,611.6688871345892
506,0.25,969.9459329444853
506,0.5,1218.9805486366179
506,0.75,1468.0151643287504
506,0.95,1826.292210138649
507,0.05,622.7821061390492
507,0.25,965.7789693699189
507,0.5,1204.19249046284
507,0.75,1442.6060115557596
507,0.95,1785.6028747866303
508,0.05,776.1581957320316
508,0.25,1115.529613017049
508,0.5,1351.4231246692368
508,0.75,1587.316636321424
508,0.95,1926.6880536064425
509,0.05,611.6688871345892
509,0.25,969.9459329444853
509,0.5,1218.9805486366179
509,0.75,1468.0151643287504
509,0.95,1826.292210138649
510,0.05,615.631668994242
510,0.25,954.0502160640765
510,0.5,1189.281397626697
510,0.75,1424.512579189317
510,0.95,1762.9311262591532
511,0.05,776.464074315543
511,0.25,1119.460937546411
511,0.5,1357.8744586393316
511,0.75,1596.2879797322523
511,0.95,1939.2848429631213
512,0.05,765.3508553110809
512,0.25,1123.627901120976
512,0.5,1372.6625168131093
512,0.75,1621.6971325052423
512,0.95,1979.9741783151394
514,0.05,773.2619489896219
514,0.25,1122.4251084016691
514,0.5,1365.1247572766588
514,0.75,1607.824406151649
514,0.95,1956.987565563697
516,0.05,622.4762275555404
516,0.25,961.847644840557
516,0.5,1197.7411564927454
516,0.75,1433.6346681449338
516,0.95,1773.00608542995
519,0.05,751.376517269553
519,0.25,1122.21222420134
519,0.5,1379.9762334805728
519,0.75,1637.7402427598056
519,0.95,2008.5759496915919
520,0.05,773.4358644664185
520,0.25,1111.3804932208252
520,0.5,1346.2822591344861
520,0.75,1581.184025048148
520,0.95,1919.1286538025538
522,0.05,622.7821061390492
522,0.25,965.7789693699189
522,0.5,1204.19249046284
522,0.75,1442.6060115557596
522,0.95,1785.6028747866303
523,0.05,622.7821061390492
523,0.25,965.7789693699189
523,0.5,1204.19249046284
523,0.75,1442.6060115557596
523,0.95,1785.6028747866303
524,0.05,619.57998081313
524,0.25,968.7431402251781
524,0.5,1211.4427891001671
524,0.75,1454.1424379751566
524,0.95,1803.3055973872051
525,0.05,619.57998081313
525,0.25,968.7431402251781
525,0.5,1211.4427891001671
525,0.75,1454.1424379751566
525,0.95,1803.3055973872051
526,0.05,597.128044864508
526,0.25,959.259941995148
526,0.5,1210.9740243973006
526,0.75,1462.6881067994527
526,0.95,1824.8200039300914
528,0.05,597.6945490930599
528,0.25,968.5302560248483
528,0.5,1226.2942653040811
528,0.75,1484.0582745833146
528,0.95,1854.8939815151016
529,0.05,751.376517269553
529,0.25,1122.21222420134
529,0.5,1379.9762334805728
529,0.75,1637.7402427598056
529,0.95,2008.5759496915919
53,0.05,718.672104042986
53,0.25,1061.6689672738553
53,0.5,1300.0824883667756
53,0.75,1538.4960094596956
53,0.95,1881.4928726905664
530,0.05,765.3508553110809
530,0.25,1123.627901120976
530,0.5,1372.6625168131093
530,0.75,1621.6971325052423
530,0.95,1979.9741783151394
531,0.05,619.57998081313
531,0.25,968.7431402251781
531,0.5,1211.4427891001671
531,0.75,1454.1424379751566
531,0.95,1803.3055973872051
532,0.05,776.1581957320316
532,0.25,1115.529613017049
532,0.5,1351.4231246692368
532,0.75,1587.316636321424
532,0.95,1926.6880536064425
533,0.05,606.9504228489446
533,0.25,950.9713784486881
533,0.5,1190.0967354029835
533,0.75,1429.2220923572795
533,0.95,1773.2430479570228
534,0.05,773.4358644664185
534,0.25,1111.3804932208252
534,0.5,1346.2822591344861
534,0.75,1581.184025048148
534,0.95,1919.1286538025538
535,0.05,776.464074315543
535,0.25,1119.460937546411
535,0.5,1357.8744586393316
535,0.75,1596.2879797322523
535,0.95,1939.2848429631213
537,0.05,776.1581957320316
537,0.25,1115.529613017049
537,0.5,1351.4231246692368
537,0.75,1587.316636321424
537,0.95,1926.6880536064425
538,0.05,773.2619489896219
538,0.25,1122.4251084016691
538,0.5,1365.1247572766588
538,0.75,1607.824406151649
538,0.95,1956.987565563697
54,0.05,-273.8496383095817
54,0.25,1214.7568114006972
54,0.5,2249.4715369350033
54,0.75,3284.186262469305
54,0.95,4772.792712179574
540,0.05,776.1581957320316
540,0.25,1115.529613017049
540,0.5,1351.4231246692368
540,0.75,1587.316636321424
540,0.95,1926.6880536064425
541,0.05,619.57998081313
541,0.25,968.7431402251781
541,0.5,1211.4427891001671
541,0.75,1454.1424379751566
541,0.95,1803.3055973872051
542,0.05,619.57998081313
542,0.25,968.7431402251781
542,0.5,1211.4427891001671
542,0.75,1454.1424379751566
542,0.95,1803.3055973872051
543,0.05,622.7821061390492
543,0.25,965.7789693699189
543,0.5,1204.19249046284
543,0.75,1442.6060115557596
543,0.95,1785.6028747866303
544,0.05,611.6688871345892
544,0.25,969.9459329444853
544,0.5,1218.9805486366179
544,0.75,1468.0151643287504
544,0.95,1826.292210138649
546,0.05,619.57998081313
546,0.25,968.7431402251781
546,0.5,1211.4427891001671
546,0.75,1454.1424379751566
546,0.95,1803.3055973872051
547,0.05,751.376517269553
547,0.25,1122.21222420134
547,0.5,1379.9762334805728
547,0.75,1637.7402427598056
547,0.95,2008.5759496915919
55,0.05,-273.8496383095817
55,0.25,1214.7568114006972
55,0.5,2249.4715369350033
55,0.75,3284.186262469305
55,0.95,4772.792712179574
550,0.05,364.8512812582958
550,0.25,954.1401536598644
550,0.5,1363.7486663638638
550,0.75,1773.3571790678661
550,0.95,2362.6460514694345
551,0.05,-252.27525711314752
551,0.25,636.4676728413999
551,0.5,1254.2235592393517
551,0.75,1871.9794456373008
551,0.95,2760.7223755918585
552,0.05,147.23029712415905
552,0.25,785.4528738875688
552,0.5,1229.0746911073427
552,0.75,1672.6965083271157
552,0.95,2310.9190850905206
554,0.05,-143.381393396332
554,0.25,778.7565854132447
554,0.5,1419.7250199074067
554,0.75,2060.6934544015694
554,0.95,2982.8314332111513
555,0.05,366.6355846731916
555,0.25,770.0954170077928
555,0.5,1050.5361135797166
555,0.75,1330.9768101516427
555,0.95,1734.4366424862387
556,0.05,536.3998924904877
556,0.25,898.5317896211261
556,0.5,1150.2458720232778
556,0.75,1401.9599544254297
556,0.95,1764.0918515560695
558,0.05,385.78828826591337
558,0.25,740.6391449764199
558,0.5,987.2922525713033
558,0.75,1233.9453601661871
558,0.95,1588.796216876695
559,0.05,302.38772730946596
559,0.25,804.0406652852348
559,0.5,1152.7343593990151
559,0.75,1501.428053512796
559,0.95,2003.080991488563
56,0.05,327.28430186763455
56,0.25,682.13515857814
56,0.5,928.788266173024
56,0.75,1175.4413737679088
56,0.95,1530.2922304784174
560,0.05,42.37056267494859
560,0.25,839.8877081180251
560,0.5,1394.233508793984
560,0.75,1948.579309469943
560,0.95,2746.0964549130185
561,0.05,401.2215484437244
561,0.25,739.6400955135632
561,0.5,974.8712770761829
561,0.75,1210.1024586388023
561,0.95,1548.5210057086383
563,0.05,520.3175528496873
563,0.25,923.7773851842817
563,0.5,1204.2180817562084
563,0.75,1484.6587783281338
563,0.95,1888.118610662732
565,0.05,385.78828826591337
565,0.25,740.6391449764199
565,0.5,987.2922525713033
565,0.75,1233.9453601661871
565,0.95,1588.796216876695
566,0.05,-186.21257190049505
566,0.25,771.2122682157833
566,0.5,1436.7082297934394
566,0.75,2102.2041913710987
566,0.95,3059.629031487373
567,0.05,496.8852183668764
567,0.25,944.0910844656252
567,0.5,1254.9391901471222
567,0.75,1565.7872958286193
567,0.95,2012.993161927371
568,0.05,181.1977183541096
568,0.25,896.6361529678102
568,0.5,1393.9299028720181
568,0.75,1891.2236527762257
568,0.95,2606.6620873899356
569,0.05,-380.3057184404845
569,0.25,614.5671088621347
569,0.5,1306.0927734488464
569,0.75,1997.6184380355564
569,0.95,2992.4912653381734
570,0.05,-206.02873176468438
570,0.25,650.9625504297388
570,0.5,1246.6481995908584
570,0.75,1842.333848751975
570,0.95,2699.3251309463985
571,0.05,-380.3057184404845
571,0.25,614.5671088621347
571,0.5,1306.0927734488464
571,0.75,1997.6184380355564
571,0.95,2992.4912653381734
572,0.05,211.16931308180574
572,0.25,800.4581854833712
572,0.5,1210.0666981873728
572,0.75,1619.675210891373
572,0.95,2208.964083292937
573,0.05,262.59645277450636
573,0.25,806.1136694093984
573,0.5,1183.9067844016129
573,0.75,1561.6998993938264
573,0.95,2105.217116028723
575,0.05,533.209030279613
575,0.25,903.8469679956958
575,0.5,1161.4735099679797
575,0.75,1419.1000519402646
575,0.95,1789.7379896563466
576,0.05,-158.85418956366698
576,0.25,667.7992530660355
576,0.5,1242.3973882340379
576,0.75,1816.9955234020404
576,0.95,2643.6489660317384
577,0.05,147.23029712415905
577,0.25,785.4528738875688
577,0.5,1229.0746911073427
577,0.75,1672.6965083271157
577,0.95,2310.9190850905206
578,0.05,379.5270621031219
578,0.25,750.1649998192047
578,0.5,1007.7915417914872
578,0.75,1265.4180837637725
578,0.95,1636.0560214798556
579,0.05,-380.3057184404845
579,0.25,614.5671088621347
579,0.5,1306.0927734488464
579,0.75,1997.6184380355564
579,0.95,2992.4912653381734
58,0.05,-285.12773666226917
58,0.25,709.7450906403456
58,0.5,1401.2707552270595
58,0.75,2092.7964198137756
58,0.95,3087.669247116389
580,0.05,563.0604837366376
580,0.25,903.5839825619721
580,0.5,1140.278294005817
580,0.75,1376.9726054496623
580,0.95,1717.4961042750006
581,0.05,40.22621629049172
581,0.25,755.6646509041946
581,0.5,1252.9584008084032
581,0.75,1750.2521507126116
581,0.95,2465.6905853263183
583,0.05,-410.3457203700923
583,0.25,1448.4328561082555
583,0.5,2740.4503433119216
583,0.75,4032.467830515585
583,0.95,5891.246406993935
584,0.05,409.9692326969513
584,0.25,768.2462785068473
584,0.5,1017.2808941989797
584,0.75,1266.3155098911132
584,0.95,1624.5925557010094
585,0.05,365.3322862531759
585,0.25,796.7477309926858
585,0.5,1096.6200804519915
585,0.75,1396.492429911299
585,0.95,1827.907874650806
586,0.05,-39.63629747530945
586,0.25,817.3549847191089
586,0.5,1413.040633880226
586,0.75,2008.7262830413447
586,0.95,2865.717565235763
588,0.05,418.0542418522864
588,0.25,755.9988706066949
588,0.5,990.9006365203566
588,0.75,1225.8024024340177
588,0.95,1563.7470311884254
589,0.05,417.88032637549225
589,0.25,767.04348578754
589,0.5,1009.7431346625293
589,0.75,1252.4427835375186
589,0.95,1601.6059429495665
59,0.05,349.56212060674704
59,0.25,688.933537891765
59,0.5,924.8270495439531
59,0.75,1160.720561196141
59,0.95,1500.0919784811567
590,0.05,409.9692326969513
590,0.25,768.2462785068473
590,0.5,1017.2808941989797
590,0.75,1266.3155098911132
590,0.95,1624.5925557010094
592,0.05,-470.3141764989416
592,0.25,652.9377810857172
592,0.5,1433.6984322465933
592,0.75,2214.459083407473
592,0.95,3337.7110409921324
594,0.05,-439.5112245630519
594,0.25,637.9396844499705
594,0.5,1386.8645072687098
594,0.75,2135.7893300874475
594,0.95,3213.24023910048
595,0.05,468.78016159883555
595,0.25,970.4330995746037
595,0.5,1319.1267936883833
595,0.75,1667.820487802162
595,0.95,2169.473425777934
596,0.05,-410.3457203700923
596,0.25,1448.4328561082555
596,0.5,2740.4503433119216
596,0.75,4032.467830515585
596,0.95,5891.246406993935
597,0.05,409.3785155601415
597,0.25,749.9020143854799
597,0.5,986.5963258293261
597,0.75,1223.2906372731704
597,0.95,1563.8141360985062
598,0.05,533.0280189625616
598,0.25,936.4878512971591
598,0.5,1216.9285478690852
598,0.75,1497.3692444410115
598,0.95,1900.829076775608
6,0.05,982.3212755276681
6,0.25,1393.2161089076185
6,0.5,1678.824796702132
6,0.75,1964.4334844966459
6,0.95,2375.3283178765905
600,0.05,574.4585412943919
600,0.25,913.829958579411
600,0.5,1149.7234702315993
600,0.75,1385.6169818837886
600,0.95,1724.9883991688025
601,0.05,563.6512008734411
601,0.25,921.9282466833392
601,0.5,1170.9628623754716
601,0.75,1419.997478067604
601,0.95,1778.2745238775005
602,0.05,-343.62652222109796
602,0.25,828.9383941229607
602,0.5,1643.9759655524263
602,0.75,2459.0135369818922
602,0.95,3631.5784533259502
603,0.05,193.90818446697904
603,0.25,909.3466190806857
603,0.5,1406.640368984895
603,0.75,1903.9341188891044
603,0.95,2619.3725535028107
604,0.05,55.08102878782165
604,0.25,852.5981742309016
604,0.5,1406.9439749068606
604,0.75,1961.2897755828203
604,0.95,2758.8069210258955
605,0.05,-520.3005529700094
605,0.25,705.5175113346677
605,0.5,1557.5707872081323
605,0.75,2409.6240630815983
605,0.95,3635.442127386271
606,0.05,538.1431945985173
606,0.25,929.4466090874366
606,0.5,1201.4375071534407
606,0.75,1473.4284052194444
606,0.95,1864.731819708365
607,0.05,-520.3005529700094
607,0.25,705.5175113346677
607,0.5,1557.5707872081323
607,0.75,2409.6240630815983
607,0.95,3635.442127386271
608,0.05,571.562294551985
608,0.25,920.7254539640314
608,0.5,1163.425102839021
608,0.75,1406.1247517140102
608,0.95,1755.287911126058
609,0.05,-439.5112245630519
609,0.25,637.9396844499705
609,0.5,1386.8645072687098
609,0.75,2135.7893300874475
609,0.95,3213.24023910048
61,0.05,455.5250088146655
61,0.25,872.356335741716
61,0.5,1162.091417918317
61,0.75,1451.826500094918
61,0.95,1868.657827021967
610,0.05,-571.9432987495591
610,0.25,1183.7350538080477
610,0.5,2404.08865703658
610,0.75,3624.4422602651093
610,0.95,5380.120612822721
612,0.05,-316.6322083224575
612,0.25,806.6197492622033
612,0.5,1587.3804004230838
612,0.75,2368.141051583966
612,0.95,3491.393009168618
613,0.05,417.88032637549225
613,0.25,767.04348578754
613,0.5,1009.7431346625293
613,0.75,1252.4427835375186
613,0.95,1601.6059429495665
614,0.05,401.69522119662895
614,0.25,750.5023231871693
614,0.5,992.9544802840346
614,0.75,1235.4066373808987
614,0.95,1584.213739371442
615,0.05,313.6227314135342
615,0.25,951.8453081769369
615,0.5,1395.467125396711
615,0.75,1839.0889426164877
615,0.95,2477.311519379888
616,0.05,404.79514672880555
616,0.25,970.7501013365676
616,0.5,1364.139452589025
616,0.75,1757.5288038414824
616,0.95,2323.483758449238
617,0.05,563.0604837366376
617,0.25,903.5839825619721
617,0.5,1140.278294005817
617,0.75,1376.9726054496623
617,0.95,1717.4961042750006
618,0.05,-331.6594072186956
618,0.25,1854.1093380918512
618,0.5,3373.4142610455556
618,0.75,4892.7191839992565
618,0.95,7078.487929309794
619,0.05,273.5778378161159
619,0.25,2937.459999198723
619,0.5,4789.096541554954
619,0.75,6640.733083911203
619,0.95,9304.61524529376
62,0.05,308.13159827491256
62,0.25,711.5914306095127
62,0.5,992.0321271814391
62,0.75,1272.472823753364
62,0.95,1675.9326560879613
620,0.05,347.1930800200537
620,0.25,960.6106882886039
620,0.5,1386.9908321480095
620,0.75,1813.3709760074132
620,0.95,2426.788584275963
622,0.05,-4.787867522200486
622,0.25,737.2937309417573
622,0.5,1253.106864512511
622,0.75,1768.9199980832664
622,0.95,2511.001596547225
623,0.05,-417.7573224746527
623,0.25,1070.8491272356152
623,0.5,2105.563852769919
623,0.75,3140.2785783042245
623,0.95,4628.885028014481
624,0.05,388.66954792903505
624,0.25,769.0321512817961
624,0.5,1033.4182063121657
624,0.75,1297.8042613425384
624,0.95,1678.1668646953005
625,0.05,-405.1633914193874
625,0.25,629.6114806308965
625,0.5,1348.872637890886
625,0.75,2068.1337951508763
625,0.95,3102.9086672011435
627,0.05,236.77738186498573
627,0.25,926.086791819898
627,0.5,1405.2185308154708
627,0.75,1884.3502698110435
627,0.95,2573.6596797659554
629,0.05,-327.18407396410817
629,0.25,630.2407661521663
629,0.5,1295.7367277298245
629,0.75,1961.2326893074805
629,0.95,2918.6575294237573
63,0.05,500.5217575176256
63,0.25,838.4663862720312
63,0.5,1073.3681521856938
63,0.75,1308.2699180993543
63,0.95,1646.214546853762
630,0.05,193.90818446697904
630,0.25,909.3466190806857
630,0.5,1406.640368984895
630,0.75,1903.9341188891044
630,0.95,2619.3725535028107
631,0.05,123.13156115867969
631,0.25,786.6995031561942
631,0.5,1247.9386178402356
631,0.75,1709.1777325242776
631,0.95,2372.745674521791
632,0.05,420.77657311789903
632,0.25,760.1479904029188
632,0.5,996.0415020551085
632,0.75,1231.935013707296
632,0.95,1571.306430992312
633,0.05,417.88032637549225
633,0.25,767.04348578754
633,0.5,1009.7431346625293
633,0.75,1252.4427835375186
633,0.95,1601.6059429495665
634,0.05,545.9194963924912
634,0.25,916.5574341085714
634,0.5,1174.1839760808564
634,0.75,1431.8105180531404
634,0.95,1802.4484557692244
637,0.05,193.51111184356137
637,0.25,806.9287201121125
637,0.5,1233.3088639715177
637,0.75,1659.6890078309218
637,0.95,2273.106616099475
638,0.05,574.764419877904
638,0.25,917.7612831087749
638,0.5,1156.1748042016936
638,0.75,1394.5883252946137
638,0.95,1737.5851885254817
639,0.05,223.8797791946838
639,0.25,813.1686515962487
639,0.5,1222.7771643002493
639,0.75,1632.3856770042485
639,0.95,2221.6745494058127
641,0.05,-367.59525232760825
641,0.25,627.2775749750123
641,0.5,1318.8032395617229
641,0.75,2010.328904148435
641,0.95,3005.2017314510563
642,0.05,-51.27746188433002
642,0.25,718.1090475705885
642,0.5,1252.9015383027004
642,0.75,1787.6940290348095
642,0.95,2557.0805384897276
643,0.05,40.22621629049172
643,0.25,755.6646509041946
643,0.5,1252.9584008084032
643,0.75,1750.2521507126116
643,0.95,2465.6905853263183
644,0.05,-421.30117188932263
644,0.25,1237.6106807668914
644,0.5,2390.702905136105
644,0.75,3543.795129505321
644,0.95,5202.706982161554
645,0.05,-173.50210578761767
645,0.25,783.9227343286595
645,0.5,1449.4186959063163
645,0.75,2114.9146574839697
645,0.95,3072.339497600252
647,0.05,545.9194963924912
647,0.25,916.5574341085714
647,0.5,1174.1839760808564
647,0.75,1431.8105180531404
647,0.95,1802.4484557692244
649,0.05,60.79065575594018
649,0.25,2682.764701517638
649,0.5,4505.271352383246
649,0.75,6327.778003248794
649,0.95,8949.752049010516
65,0.05,471.137063594369
65,0.25,851.4996669471307
65,0.5,1115.8857219775032
65,0.75,1380.2717770078748
65,0.95,1760.6343803606358
650,0.05,236.77738186498573
650,0.25,926.086791819898
650,0.5,1405.2185308154708
650,0.75,1884.3502698110435
650,0.95,2573.6596797659554
651,0.05,418.0542418522864
651,0.25,755.9988706066949
651,0.5,990.9006365203566
651,0.75,1225.8024024340177
651,0.95,1563.7470311884254
652,0.05,60.79065575594018
652,0.25,2682.764701517638
652,0.5,4505.271352383246
652,0.75,6327.778003248794
652,0.95,8949.752049010516
653,0.05,519.0142544296681
653,0.25,950.4296991691745
653,0.5,1250.3020486284831
653,0.75,1550.1743980877923
653,0.95,1981.5898428272997
655,0.05,2584.0317677493845
655,0.25,4956.508762051147
655,0.5,6605.592630035984
655,0.75,8254.676498020795
655,0.95,10627.153492322539
657,0.05,-439.5112245630519
657,0.25,637.9396844499705
657,0.5,1386.8645072687098
657,0.75,2135.7893300874475
657,0.95,3213.24023910048
658,0.05,377.56174737117703
658,0.25,966.8506197727411
658,0.5,1376.459132476741
658,0.75,1786.0676451807417
658,0.95,2375.356517582309
659,0.05,418.0542418522864
659,0.25,755.9988706066949
659,0.5,990.9006365203566
659,0.75,1225.8024024340177
659,0.95,1563.7470311884254
66,0.05,330.48076868547207
66,0.25,679.2878706760151
66,0.5,921.7400277728807
66,0.75,1164.1921848697434
66,0.95,1512.9992868602872
661,0.05,404.79514672880555
661,0.25,970.7501013365676
661,0.5,1364.139452589025
661,0.75,1757.5288038414824
661,0.95,2323.483758449238
662,0.05,409.3785155601415
662,0.25,749.9020143854799
662,0.5,986.5963258293261
662,0.75,1223.2906372731704
662,0.95,1563.8141360985062
663,0.05,421.0824517014139
663,0.25,764.0793149322811
663,0.5,1002.4928360252026
663,0.75,1240.906357118122
663,0.95,1583.9032203489905
664,0.05,-173.50210578761767
664,0.25,783.9227343286595
664,0.5,1449.4186959063163
664,0.75,2114.9146574839697
664,0.95,3072.339497600252
665,0.05,554.7763703812786
665,0.25,903.9395297933283
665,0.5,1146.6391786683178
665,0.75,1389.3388275433063
665,0.95,1738.5019869553544
666,0.05,557.9784957072026
666,0.25,900.9753589380705
666,0.5,1139.3888800309903
666,0.75,1377.8024011239097
666,0.95,1720.7992643547777
667,0.05,554.9502858580779
667,0.25,892.8949146124833
667,0.5,1127.7966805261444
667,0.75,1362.6984464398056
667,0.95,1700.6430751942107
668,0.05,550.8280585623924
668,0.25,889.246605632228
668,0.5,1124.4777871948468
668,0.75,1359.7089687574667
668,0.95,1698.1275158273013
67,0.05,484.16273686196223
67,0.25,832.9698388525071
67,0.5,1075.421995949371
67,0.75,1317.8741530462355
67,0.95,1666.6812550367772
670,0.05,554.7763703812786
670,0.25,903.9395297933283
670,0.5,1146.6391786683178
670,0.75,1389.3388275433063
670,0.95,1738.5019869553544
671,0.05,554.9502858580779
671,0.25,892.8949146124833
671,0.5,1127.7966805261444
671,0.75,1362.6984464398056
671,0.95,1700.6430751942107
672,0.05,557.9784957072026
672,0.25,900.9753589380705
672,0.5,1139.3888800309903
672,0.75,1377.8024011239097
672,0.95,1720.7992643547777
673,0.05,538.5912652024149
673,0.25,887.3983671929577
673,0.5,1129.8505242898223
673,0.75,1372.3026813866866
673,0.95,1721.1097833772283
674,0.05,557.9784957072026
674,0.25,900.9753589380705
674,0.5,1139.3888800309903
674,0.75,1377.8024011239097
674,0.95,1720.7992643547777
675,0.05,538.5912652024149
675,0.25,887.3983671929577
675,0.5,1129.8505242898223
675,0.75,1372.3026813866866
675,0.95,1721.1097833772283
677,0.05,319.7442513746979
677,0.25,668.9074107867484
677,0.5,911.6070596617361
677,0.75,1154.3067085367259
677,0.95,1503.4698679487738
68,0.05,349.56212060674704
68,0.25,688.933537891765
68,0.5,924.8270495439531
68,0.75,1160.720561196141
68,0.95,1500.0919784811567
680,0.05,476.6283448771113
680,0.25,819.6252081079804
680,0.5,1058.0387292009004
