observations,centile,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
1041,0.05,387.70103656498,2944.252621705059,1624.6851135645172,478268.82079864846
1041,0.25,867.4622677378957,5477.573642797745,1786.2551832324061,510340.8452945204
1041,0.5,1147.398002765107,7072.842433183014,1913.6576821379924,535258.8758179685
1041,0.75,1414.6113485146523,8796.684676357148,2075.405682855874,565030.7784608062
1041,0.95,1830.644737102355,12219.834674890319,2400.831366001552,619313.5517187788
1042,0.05,190.76118935634486,1656.2615802817636,1393.024229482894,431410.7117174171
1042,0.25,703.3971917790213,4405.808301112115,1583.3640577065537,468026.716889358
1042,0.5,992.3051786427782,6022.329215315853,1697.0387824947477,490321.7756324916
1042,0.75,1255.0456160479623,7602.857764399942,1811.4044480553425,512754.7549229892
1042,0.95,1636.0045490951643,10346.347245283981,2014.8725407507732,550528.4450198384
1044,0.05,402.70812168075577,2931.476082110046,1618.3734679948873,485704.3421555949
1044,0.25,852.6615793314801,5389.771086354402,1781.036284851812,518035.30357437214
1044,0.5,1117.1326848796364,6932.353907418543,1908.3593620710342,544100.8001040916
1044,0.75,1367.7852331328359,8572.036261866055,2069.812659009132,575517.548333488
1044,0.95,1748.4938590786055,11723.088738931776,2395.4290590262644,632514.2603413863
1045,0.05,190.76118935634486,1656.2615802817636,1393.024229482894,431410.7117174171
1045,0.25,703.3971917790213,4405.808301112115,1583.3640577065537,468026.716889358
1045,0.5,992.3051786427782,6022.329215315853,1697.0387824947477,490321.7756324916
1045,0.75,1255.0456160479623,7602.857764399942,1811.4044480553425,512754.7549229892
1045,0.95,1636.0045490951643,10346.347245283981,2014.8725407507732,550528.4450198384
1047,0.05,-166.27645229652876,2123.0788376991895,1361.2053308457712,444569.1042222658
1047,0.25,407.93473350285444,4683.279903840287,1556.9930269779832,478356.8413325773
1047,0.5,722.0303334978013,6220.293416543949,1671.885854442709,499982.3553512838
1047,0.75,992.1983115972221,7749.095094890187,1783.7924264077833,522880.31933389703
1047,0.95,1345.5522320049859,10424.939689760635,1975.311873366695,562764.0711927767
1048,0.05,-143.97279562086192,1992.567564107976,1356.370186366611,449584.7464385335
1048,0.25,409.4636327740094,4543.020898461051,1554.08252267891,482579.16642100096
1048,0.5,714.4917022660948,6066.278602497998,1669.7995147769839,504199.50718195963
1048,0.75,977.7141179775421,7562.124396639294,1782.2081892179092,527572.2871014738
1048,0.95,1321.1621970092908,10116.599032607584,1974.3318738088558,568766.6773039489
1049,0.05,59.943956886198976,3435.121317128543,1598.6866954058705,488377.20075560163
1049,0.25,591.7741931998307,5801.604879126356,1759.1608663690552,520631.25633746496
1049,0.5,887.3657118770848,7339.322937733803,1880.3770287673701,546883.3652832487
1049,0.75,1149.4755862239915,9039.502718898731,2030.974563284647,578529.2184419582
1049,0.95,1512.8417694638013,12443.816597054767,2332.970866409405,635732.035403979
105,0.05,-419.8910931019518,2133.934941173138,1270.0185289034398,398224.7825298511
105,0.25,263.8247962852871,4793.324425473799,1485.5339663955704,441451.4794631978
105,0.5,625.9018925023397,6389.962030216105,1608.1587257969136,466238.5050762128
105,0.75,928.646809935428,8002.955038074958,1719.782030201607,488562.75966147805
105,0.95,1313.3091674916343,10939.847798736428,1892.4489201163087,521233.82789754315
1050,0.05,-188.80369307358615,2197.5580720041226,1366.0704616848673,437349.7440350529
1050,0.25,416.1049799078638,4802.255284987919,1559.8139972239746,472482.16206957045
1050,0.5,743.2746713508079,6370.965109624467,1673.8179323880643,494316.0734876722
1050,0.75,1023.7311313816465,7952.523289908019,1785.1351996705605,516760.4994190497
1050,0.95,1393.3964192398446,10802.619508129004,1975.8008287364,555098.261706796
1052,0.05,47.428997559267145,3422.2242487268322,1603.926393531684,482936.73130611057
1052,0.25,605.8963358942689,5849.526653035849,1763.4598691460878,514876.1480742858
1052,0.5,913.4387758587233,7430.6688613727565,1884.7540153498055,540243.6994159002
1052,0.75,1186.3858184104463,9199.856957642252,2035.7381681303011,570683.959550095
1052,0.95,1570.5126091035208,12824.509195296345,2338.103022935878,625952.1900943839
1055,0.05,47.428997559267145,3422.2242487268322,1603.926393531684,482936.73130611057
1055,0.25,605.8963358942689,5849.526653035849,1763.4598691460878,514876.1480742858
1055,0.5,913.4387758587233,7430.6688613727565,1884.7540153498055,540243.6994159002
1055,0.75,1186.3858184104463,9199.856957642252,2035.7381681303011,570683.959550095
1055,0.95,1570.5126091035208,12824.509195296345,2338.103022935878,625952.1900943839
1056,0.05,74.45870132196978,3376.172808562623,1596.378246380577,492383.01049083006
1056,0.25,588.011771868849,5714.721876487951,1757.5921045761086,525050.5879726657
1056,0.5,875.3550311180277,7224.692976710543,1879.0903501449623,552061.0348376442
1056,0.75,1130.3844510381634,8873.014608823552,2030.0322864818672,584686.5833242018
1056,0.95,1481.5091619977916,12107.846425131685,2333.1071564759286,643442.5206579337
1057,0.05,-175.21469525250222,2164.026911677065,1362.7337066420248,442110.36651194876
1057,0.25,409.326449245802,4735.194475821789,1557.8203851023322,476331.14275049
1057,0.5,727.8645243784941,6281.465548943033,1672.401634176829,498002.70309605444
1057,0.75,1001.4848728786831,7827.709521942744,1784.0801293395114,520717.38335766253
1057,0.95,1360.0742035653873,10563.527145360316,1975.2098850518805,560031.7088617139
1058,0.05,-166.27645229652876,2123.0788376991895,1361.2053308457712,444569.1042222658
1058,0.25,407.93473350285444,4683.279903840287,1556.9930269779832,478356.8413325773
1058,0.5,722.0303334978013,6220.293416543949,1671.885854442709,499982.3553512838
1058,0.75,992.1983115972221,7749.095094890187,1783.7924264077833,522880.31933389703
1058,0.95,1345.5522320049859,10424.939689760635,1975.311873366695,562764.0711927767
1059,0.05,-188.80369307358615,2197.5580720041226,1366.0704616848673,437349.7440350529
1059,0.25,416.1049799078638,4802.255284987919,1559.8139972239746,472482.16206957045
1059,0.5,743.2746713508079,6370.965109624467,1673.8179323880643,494316.0734876722
1059,0.75,1023.7311313816465,7952.523289908019,1785.1351996705605,516760.4994190497
1059,0.95,1393.3964192398446,10802.619508129004,1975.8008287364,555098.261706796
106,0.05,-426.257352595411,2053.3066132822923,1280.4459814712227,390499.5402598143
106,0.25,287.85307405832384,4791.133598114795,1492.6257827216748,435573.0069306445
106,0.5,661.6398759664762,6428.369068477338,1613.7267907841456,461277.3801263562
106,0.75,973.3483651039234,8089.216557810153,1724.5584103615422,484065.60315503064
106,0.95,1373.96848566169,11164.645971695498,1897.256972792109,516465.43770400924
1061,0.05,50.47339283165388,3438.332762343267,1601.8592664676169,484672.7110478875
1061,0.25,600.186068273414,5843.248085285451,1761.6946952361543,516682.61205478135
1061,0.5,903.806194094579,7409.884495287059,1882.8912867064023,542314.9056879
1061,0.75,1173.1098311071405,9157.438047907755,2033.6158842736677,573125.3749908182
1061,0.95,1549.9790502586413,12713.572936050068,2335.579882146438,628991.7657581436
1062,0.05,-197.04309908968662,2173.4906656859966,1371.0687875354777,432860.899665636
1062,0.25,427.61862763981594,4824.986480456332,1563.2112955175412,468926.5887246767
1062,0.5,763.0051447027971,6419.986983532645,1676.5797092729065,490990.120874085
1062,0.75,1050.1843488010754,8035.829129498783,1787.6614187863297,513268.9955630223
1062,0.95,1431.7906441216944,10988.923697477514,1978.486946696442,550816.0762895287
1065,0.05,59.943956886198976,3435.121317128543,1598.6866954058705,488377.20075560163
1065,0.25,591.7741931998307,5801.604879126356,1759.1608663690552,520631.25633746496
1065,0.5,887.3657118770848,7339.322937733803,1880.3770287673701,546883.3652832487
1065,0.75,1149.4755862239915,9039.502718898731,2030.974563284647,578529.2184419582
1065,0.95,1512.8417694638013,12443.816597054767,2332.970866409405,635732.035403979
1066,0.05,50.47339283165388,3438.332762343267,1601.8592664676169,484672.7110478875
1066,0.25,600.186068273414,5843.248085285451,1761.6946952361543,516682.61205478135
1066,0.5,903.806194094579,7409.884495287059,1882.8912867064023,542314.9056879
1066,0.75,1173.1098311071405,9157.438047907755,2033.6158842736677,573125.3749908182
1066,0.95,1549.9790502586413,12713.572936050068,2335.579882146438,628991.7657581436
1067,0.05,-188.80369307358615,2197.5580720041226,1366.0704616848673,437349.7440350529
1067,0.25,416.1049799078638,4802.255284987919,1559.8139972239746,472482.16206957045
1067,0.5,743.2746713508079,6370.965109624467,1673.8179323880643,494316.0734876722
1067,0.75,1023.7311313816465,7952.523289908019,1785.1351996705605,516760.4994190497
1067,0.95,1393.3964192398446,10802.619508129004,1975.8008287364,555098.261706796
1068,0.05,-188.80369307358615,2197.5580720041226,1366.0704616848673,437349.7440350529
1068,0.25,416.1049799078638,4802.255284987919,1559.8139972239746,472482.16206957045
1068,0.5,743.2746713508079,6370.965109624467,1673.8179323880643,494316.0734876722
1068,0.75,1023.7311313816465,7952.523289908019,1785.1351996705605,516760.4994190497
1068,0.95,1393.3964192398446,10802.619508129004,1975.8008287364,555098.261706796
1069,0.05,-166.27645229652876,2123.0788376991895,1361.2053308457712,444569.1042222658
